Title,Date
"아디다스, 핸드볼, 스페지알, 핑크, 샀어요",2023.08.
"코스, 쪼꼬미, 크로스바디, 샀어요",2023.08.
"마르지엘라, 니트, 베스트, 샀어요",2023.08.
"자라, TRF, 데님, 원피스",2023.08.
"리미뗴에서, 아이옷, 한판, 샀어용",2023.08.
"지프티, 핫딜, 오샀",2023.08.
"리미떼두두, 진짜, 조금, 샀어요",2023.08.
"블랙맘바, 코비, 샀어용",2023.08.
"가니, 수박색, 스웻셔츠, 샀어용",2023.08.
"뚜루뚜루, 쪼꼬미, 세트로, 샀어용짝꿍",2023.08.
"코스, 미니, 크로스바디, 파우치, 샀어요",2023.08.
"코스, 쪼꼬미가방, 파랭이도, 샀어요",2023.08.
"코스쪼꼬미, 호다닥, 샀어요",2023.08.
"더현대, 코스, 미니크로스바디파우치",2023.08.
"코스, 미니백, 따삿",2023.08.
"젤리캣, 키링, 드뎌, 샀어요",2023.08.
"미니크로스, 따라, 샀어요",2023.08.
"국코, 미니, 파우치, 결국, 따사",2023.08.
"국코, 갑자기, 떠서, 샀어요",2023.08.
"한스타일, REMAIN, Bomber, jacket, Leather",2023.08.
"이자벨마랑, 옌키백, 샀아요",2023.08.
바쿠백,2023.08.
"롯면점, 바쿠, 백, 샀오요",2023.08.
"메종마르지엘라향수, 불리바디로션, 잘산거맞나요, 의견마구내주세요",2023.08.
"갑자기, 꽂혀서, 바쿠백, 따라샀어요",2023.08.
"이지부스트, V, 스태틱, 구매했어요",2023.08.
"이자벨마랑, 옌키백, 스몰, 샀어요",2023.08.
"나이키, 덩크, 로우, 프리미엄, 미드나잇, 네이비, 구매했어요",2023.08.
"우영미, 스퀘어, 미니백, 블랙, 구매했어요",2023.08.
"토앤토, 로우클래식, 샀어요",2023.08.
"메디큐브, 에이지알, 종샀어요",2023.08.
"불가리, 플립링, 마더어브펄파베, 샀어여",2023.08.
"토템, 스니커즈, 가격, 좋은데요",2023.08.
"쁘띠앨린, 젤리켓, 저도, 샀어요",2023.08.
이미스모자삿어요,2023.08.
"이미스, 투톤, 볼캡, 샀어요",2023.08.
"티파니, 핑크, 스몰참, 샀어요",2023.08.
"나이키, 덩크, 샀어요",2023.08.
"바쿠백, 샀어요",2023.08.
"먹태깡, 삿어요",2023.08.
"가니, 버킷백, 샀어요",2023.08.
"N, 원피스, 샀어요",2023.08.
"젤리캣, 버니, 키링, 드디어, 샀어요",2023.08.
가방샀어요,2023.08.
"젤리캣, 바르톨로뮤, 룰루레몬, 자켓, 샤넬, 거울",2023.08.
"젤리캣, 버니, 키링",2023.08.
"더블유컨셉, 에서, 나이키, 코르테즈, 샀어요",2023.08.
취소됐어요,2023.08.
"코스, 보우백, 점프수트, 오샀",2023.08.
"에서, 뮤지엄비지터, 모자, 질렀",2023.08.
"자라, 인기템, 누가, 다시, 돌려보낸지, 저는, 잘, 줍줍하고있어요",2023.08.
"헬렌카민스키, 커스틴, 샀어요",2023.08.
"바쿠백, 샀어요",2023.08.
"바쿠백, 저도, 샀어요",2023.08.
"코스, 반팔티크롭, 니트, 샀어오",2023.08.
"바쿠백, 저도, 샀어요",2023.08.
"산리오, 바쿠백",2023.08.
"다이슨에어랩, 롱, 샀어요",2023.08.
"첫, 앱, 구매, 고객",2023.08.
"첫구매, 설화수바비브라운입생로랑쿠션",2023.08.
"꾸셀, 파데브러쉬샀어여",2023.08.
"저두, 코스, 마이크로요",2023.08.
"소소한, 면세털이",2023.08.
"바쿠백, 저도, 성공",2023.08.
"바쿠백, 샀어요",2023.08.
"면세점, 바쿠백",2023.08.
"바쿠백, 따사",2023.08.
"바쿠백, 첫구매",2023.08.
롯,2023.08.
"CJ, 가니, 롱부츠, 만원대, 달려써요, 캔슬당해써요",2023.08.
"바쿠백, 공짜로, 샀어여",2023.08.
"진짜, 간만에, 면세, 털었어요",2023.08.
"바쿠백, 따사",2023.08.
"바쿠백, 따샀했어요",2023.08.
"휴면회원분들은, 바쿠백, 개, 달러예요, T, 달러, 쿠폰을, 곁드린",2023.08.
"파리로퍼, 블랙, 은장, 샀어요",2023.08.
"천사님, 덕분에, 롯면, 바쿠, 불, 따사, 했어요",2023.08.
"분크, 바게뜨, 숄더백, 샀어유",2023.08.
"코스, 라이트, 그레이, 새들백, 구매",2023.08.
"에서, 카사업, 눈물의, 자급자족했어요",2023.08.
"에서, 드래곤디퓨전, 폼폼, 닼브, 따사했어요",2023.08.
"넘버링, 팔찌, 삿더여",2023.08.
"바쿠백, 키티, 따사했어요",2023.08.
"바쿠백, 샀어요",2023.08.
"에서, 드래곤디퓨전, 폼폼, 사쒀요, 가격, 좋아요",2023.08.
"에서, 코스, 초미니, 라일락, 샀어요",2023.08.
"바쿠백, 따사했어요",2023.08.
"파타고니아, 마켓코트랑, 폴로셔츠, 샀어요",2023.08.
"면세점, 바쿠백, 따라샀어요",2023.08.
"바쿠백, 천사님, 도움으로, 샀어요",2023.08.
"w에서, 팬츠, 샀어요Ouie, MaLoupe",2023.08.
"바쿠, 원, 도움받아, 샀어요",2023.08.
"바쿠백, 따샀",2023.08.
"면세점, 투미, 백팩, 화장품, 샀어요",2023.08.
"세인트제임스, 티셔츠샀어요",2023.08.
"면세점에서, 바쿠백, 산리오, 헬로키티, 불포인트쓰묜, 공짜, 샀어요",2023.08.
"롯데면세점, 몇년만에, 면세쇼핑, 헬렌카민스키, 베사, 커스틴, 가격, 좋아요",2023.08.
"바쿠백, 베이비, 샀어요, 단돈, 달러라니",2023.08.
"딜공, 벼룩, 자라, 비대칭, 나일론, 원피스, 샀어요",2023.08.
"코스, 분홍가방, 파랑지갑, 샀어요",2023.08.
"패밀리세일, 지름신, 내렸어요",2023.08.
"흐앤므, 파인니트가디건, 스트라이프, 샀어요",2023.08.
"헌터, 첼시, 샀어요",2023.08.
"줌, 보메로, 샀어요",2023.08.
"SSF샵, 옴므플리세, 팬츠, 샀어요",2023.08.
"코스, 식빵백, 핑크",2023.08.
"핑크식빵, 샀어요",2023.08.
"바쿠, 베이비, 헬로키티, 샀어요",2023.08.
"칼린, 팝업, 왜안가시져",2023.08.
"자라, 러이어드, 탑, 등등, 줍줍했습니돠",2023.08.
"아디다스, 오리지널스삼바",2023.08.
"샘소캐리어, 르라보",2023.08.
"설화수, 왕창, 엊그제, 샀어요",2023.08.
"면세점, 헬렌, 베사, 샀어요",2023.08.
"에잇세컨즈에서, 가디건이랑, 롱치마, 샀어요",2023.08.
"SJSJ, 니트, 샀어요",2023.08.
"드디어, 고른, 한스타일, 이벤트, 세인트, 제임스, 스트라이프, 반팔, 티셔츠, 샀어요",2023.08.
"코스, 이어링, 샀어욤",2023.08.
"가을, 플리츠, 구매",2023.08.
"자라, 피터팬, 칼라, 포플린, 원피스, 샀어요",2023.08.
"자라, 세일, 끝물에, 득템",2023.08.
"마리떼, 팸셀, 샀어요, 엄청, 더우니깐, 겨울, 준비",2023.08.
"폴로, 피마코튼, 오샀",2023.08.
"국내, 자라, 세일언제까지, 사나욬원짜리, 바지, 하나랑, 애들옷도, 샀어요",2023.08.
"디올, 다이아몬드, 스카프",2023.08.
"헬렌카민스키, 미타, 다나버튼, 헤어핀, 샀어요",2023.08.
"린넨, 바지, 어제, 샀어요",2023.08.
"케즈, 메로나색, 트레이닝복, 셋업으로, 샀어요",2023.08.
"파르티멘토, 우먼, 소소하게, 샀어요",2023.08.
"코스, 초미니, 블랙, 샀오욤",2023.08.
"자라, 매듭셔츠, 린넨팬츠딜공님들, 눈팅하다, 결국, 사고야만",2023.08.
"자라, 고윤정, 탑, 이라고, 보여서, 샀어요",2023.08.
"샤넬, 미러, 또, 질렀어요",2023.08.
"발렌시아가, 르카골, xs, 질렀어요",2023.08.
지오다노슬랙스,2023.08.
"휴먼메이드, 모자, 오늘, 샀어요",2023.08.
"마존, 잔스포츠, 하프, 백팩",2023.08.
"국코스, 어드저스터블, 샀어요",2023.08.
"아미, 가디건, 오샀",2023.08.
"더, 틸버리, 트위드, 재킷, 포멜카멜라, 구두, 구매",2023.08.
"딜공, 천사님께, 벼룩으로, 핫딜가, 버버리, 스카프랑, 코스미니구름빵, 샀어요",2023.08.
"한섬몰, 가을, 스커트",2023.08.
"W, 패브리콜로지, 자켓, 샀어용",2023.08.
"비비안웨스트우드, 헤이즐, 스몰백, 샀어요, 충동구매, 후후후",2023.08.
"파르티멘토, 바막샀어요",2023.08.
"무신사, 아미, 남성스몰하트로고브이넥가디건",2023.08.
"골프웨어, 샀어요",2023.08.
"룰루레몬, 쇼퍼백",2023.08.
"아빠, 생선으로, 진공블렌더, 샀오요",2023.08.
"젤리캣, 키링, 드디어, 샀어요",2023.08.
"코스, 핑크식빵새들샀어요",2023.08.
"에서, 이지슬라이드, 슬레이트그레이, 겟",2023.08.
"아미티셔츠, 오늘삿어요",2023.08.
"한스타일, 딜공, 크레딧으로, 생젬",2023.08.
"예샀이세이미야케, 미, 스트레치, 핑크",2023.08.
"젤리캣, 키링취소, 펑",2023.08.
"젤리켓키링, 베이지, 펑예정, 가짜래여",2023.08.
"코스, 니티드, 미디니트, 스커트, 구매했어요",2023.08.
"킨, 재스퍼, 트래킹화, 샀어요",2023.08.
"젤리캣, 성공해쏘요",2023.08.
"때굴때굴, 니트샀어여",2023.08.
"일에, 주문한거에요",2023.08.
"한투시, 두개만, 건졌오요",2023.08.
"한스투시, 반팔샀어용",2023.08.
"젤리캣, 키링, 오늘, 샀어요",2023.08.
"스투시, 원픽, 쉘자켓, 샀어요",2023.08.
샤넬거울샀어요,2023.08.
"지오다노, 린넨바지, 샀어유",2023.08.
"파르티멘토, 소소한, 오샀",2023.08.
"포멜카멜레, 양가죽, 펌프스",2023.08.
"면세점, 어샀입니당기록용",2023.08.
"샤넬, 코드, 컬러, 미러, 이모텔, 샀어요",2023.08.
"오늘, 샀어요, 파르티멘토, 따삿했어요",2023.08.
"면세점, 뭐라도, 사야할것같아서, 기록용",2023.08.
"저도, 파르티멘토, 따라샀어요",2023.08.
"리파, 샀어요",2023.08.
"대한항공, 스튜어디스, 곰돌이, 사랑이키링, 오샀",2023.08.
"젤리켓, 토깽이, 두마리, 샀어요, 지금아님",2023.08.
"질샌더, 지갑, 샀어요",2023.08.
"어삿이, 되버린, 리모와, 뷰티케이스, 캐리어",2023.08.
"파르티멘토, 후드, 바람막이, 나이키, 아닌, 바람막이가, 필요했지요",2023.08.
"파르티멘토, 소박한, 따사",2023.08.
"이자벨마랑, 샀어요",2023.08.
"한스타일, 오트리, 샀어요",2023.08.
"딜공벼룩으로, 피오갓우먼티, 샀어요",2023.08.
"오샀은, 아니지만, 쉽되서, 쓰는, 자라",2023.08.
"예전에, 샀어요, 나이키, 공홈에서Vk런",2023.08.
"일단, 사본, 자라원피스",2023.08.
"오트리, 샀어요",2023.08.
"크록스, 맘모스, 참, 클로그, 샀어요",2023.08.
"케이스터디, 아디다스, 션우더스푼, 오르케트로, 원",2023.08.
"파르티멘토, 저도, 샀어오",2023.08.
"파르티멘토, 안사면, 밥라면서여, 바막, 착샷보새우",2023.08.
"w컨셉, 가뉘가뉘, 버니티",2023.08.
"파르티멘토, 따사했어욤",2023.08.
"파르티멘토, 땃라샀어요",2023.08.
"파르티멘토, 클리어런스, 샀어요",2023.08.
"저도, 따라, 사봤어요, 파르티멘토, 겨울옷장만",2023.08.
"파르티멘토, 너무싸서, 안살수없는",2023.08.
"파르티멘토, 줍줍했어영",2023.08.
"나이키, 코르테즈, 오샀",2023.08.
"파르티멘토, 클리어런스, 세일, 줍줍",2023.08.
"자라에서, 구두, 신발, 샀어요",2023.08.
"파르티멘토, 기본티, 줍줍했어요",2023.08.
"파르티멘토, 소소하게, 샀어용",2023.08.
"파르티멘토, 줍줍모야왜케, 싸요",2023.08.
"파르티멘토, 따사했어요, 새벽에, 한개, 줍줍",2023.08.
"파르티멘토, 소소하게, 샀어요",2023.08.
"파르티멘토, 세일, 못참쥬",2023.08.
,2023.08.
"파르티멘토우먼, 오샀, 이, 세상, 모든, 바람은, 내가, 다, 막으려는것인가",2023.08.
"파르티멘토, 클리어런스, 따사했어요",2023.08.
"나이키, 에센셜, 우븐쇼츠, 샀어용",2023.08.
"발레리나, 들였어욥오늘",2023.08.
"발, 에르노, 나일론, 다운, 롱패딩, 베이지, 사이즈",2023.08.
"파르티멘토우먼, 세일, 대박, 잔뜩, 샀어요",2023.08.
"아이유, lp, 샀어요",2023.08.
"에르메스, 오란, 샀어요",2023.08.
"저도, 샤넬, 미러, 샀어요",2023.08.
"메종마르지엘라, 마이크로, 버킷, 샀어요",2023.08.
"스톤헨지, K, 발찌, 샀어요",2023.08.
"자라, 스티치버킷백, 샀어요",2023.08.
"폴로, 니트, 오렌지색, 샀어요",2023.08.
"아이유, 꽃갈피, 샀어요",2023.08.
"젤리캣, 키링, 블러쉬, 샀어요",2023.08.
"디코드, 에스막스마라, 니나, 코드, 오샀",2023.08.
"면세점, 에르메스, 향수, 샀어요",2023.08.
"어제, 메종키츠네, 반팔샀어요",2023.08.
"한스타일, x, 딜공, 이벤트, 당첨으로, 헬렌카민스키, 더스트, 백, 샀어요",2023.08.
"젤리캣, 키링, 샀어용",2023.08.
"샬랑드파리, 기초제품, 싹, 오샀",2023.08.
"에서, 어웨이크, 뉴욕, 플리스, 집업, 혼자, 샀어요",2023.08.
"나이키, 따라샀어요",2023.08.
"emis, 에서, 주문가능이요",2023.08.
"나이키, 에어조던, 로우, 울프그레이",2023.08.
"오늘, 산건, 아니지만, 코스, 샀어요",2023.08.
"저도, 따라샀어요, 시몽, 테르미크",2023.08.
"갑자기, 나이키, 이것저것, 샀어요",2023.08.
"젤리캣, 키링, 따라샀어요",2023.08.
"젤리캣, 키링, 샀어요",2023.08.
"젤리캣, 키링, 우연히, 성공",2023.08.
"젤리캣, 키링",2023.08.
"젤리캣키링, 추가, 구입, 성공",2023.08.
"젤리캣, 월일, 샀어용",2023.08.
"호카, 호파라, 드디어, 샀어요",2023.08.
,2023.08.
"샤넬, 미러, 어제, 샀었어요",2023.08.
"스벅, 광복절, md, 샀어용",2023.08.
"호파라, 샀어요",2023.08.
"발레리나, 미러, 사써여오늘",2023.08.
"국자라, 무스탕, 오샀",2023.08.
"컴플리트, 보상판매",2023.08.
"젤리캣, 키링, 베이지, 구매했어요",2023.08.
"젤리캣, 키링샀어요",2023.08.
"샤넬, 미러, 이모텔, 어제샀어요",2023.08.
"오샀, 샤, 미러",2023.08.
"샤넬, 코드, 컬러, 미러, 샀어요",2023.08.
"어제샀어요, 구름빵",2023.08.
"스타벅스, 광복절, 한정판, 샀어요, 이쁜것같아서, 삿네여",2023.08.
"샤넬, 코드, 컬러, 미러, 발레리나, 구매했어요",2023.08.
"야금야금, 조용히, 많이, 샀어용, 사실은, 천사님, 그림, 자랑하려고, 올리는, 오샀",2023.08.
"샤넬, 미러, 샀어요",2023.08.
"샤넬, 코드, 컬러, 미러, 샀어요",2023.08.
"샤넬, 코드, 미러, 샀어요",2023.08.
"샤넬, 코드, 미러, 샀어요",2023.08.
"세번째, 샤네르미러",2023.08.
"카카오톡, 샤넬, 코드미러, 샀어요",2023.08.
"샤넬, 거울, 저두, 따샀",2023.08.
"기다렸던, 샤넬, 거울, 샀어요",2023.08.
"샤넬, 거울, 발레리나, 핑크",2023.08.
"샤넬, 미러, 이모텔, 샀어요",2023.08.
"따라샀어요, 샤넬미러",2023.08.
"시엔느, 자켓샀어요더워죽겠는데, 초겨울준비",2023.08.
"국, 자라, 리넨, 셔츠, 원피스, 리본, 리넨, 팬츠, 구매",2023.08.
"허, 첨으로, 서",2023.08.
"샤넬, 미러, 샀어요, 지금아니예요",2023.08.
"저도, 샤넬미러, 샀어요방금은, 아님",2023.08.
"토템, 티락, 클러치, 샀어요",2023.08.
"지금아님주의, 샤넬, 코드, 컬러, 미러, 발레리나",2023.08.
"저도샀어요, 샤넬, 코드미러",2023.08.
"한스타일, 헬렌, 카민스키, 발랑스, 샀어요",2023.08.
"아장아장님, 착샷보고, 따사햇어요, 코스",2023.08.
"샤넬미러, 이모텔",2023.08.
"예쁘고, 비싼, 거울",2023.08.
프라다가방샀어요,2023.08.
"시스템에서, 니트스커트, 샀어요",2023.08.
"디올, 공홈서, 오블리크자카드, 명함카드지갑, 샀어요",2023.08.
"자크뮈스, 르, 그랑, 밤비노, 토트백, 샀어요",2023.08.
"샤넬, 거울, 샀어요",2023.08.
"오트리, 타오, 가격, 무슨일이쥬, 오늘도, 예정에, 없던, 소비를, 합니다",2023.08.
"첫, 세인트제임스",2023.08.
"페이백, 행사, 메모, 향수, 샀어요",2023.08.
"샤넬, 코드, 컬러, 미러, 발레리나, 오늘샀어요",2023.08.
"샤넬, 미러, 샀어요",2023.08.
"뉴발란스, 그레이, 구매",2023.08.
"지난번에, 삿다, 취소하고, 다시, 산, 샤넬미러",2023.08.
"샤넬거울, 두가지, 샀어요",2023.08.
"공홈서, 뉴발란스, 그레이, 샀어요",2023.08.
"샤넬, 거울, 못참고, 구매했어요",2023.08.
"샤넬, 거울, 따라샀어요",2023.08.
"코지모지, 아기타조로, 키링, 입문",2023.08.
"던스트, 코트샀어요",2023.08.
"저도, 비싼거울샀어요",2023.08.
"샤넬, 코드미러, 샀어요",2023.08.
"저도, 샤넬, 미러, 동참했어요",2023.08.
"저도, 샀어요",2023.08.
"샤넬, 미러샀어요",2023.08.
"샤넬미러, 따사했어용",2023.08.
"아까, 산, 젤리캣, 오샀",2023.08.
"W, 던스트, 니트갠추템, 셀득템, 샀어요",2023.08.
"젤리캣, 버니키링",2023.08.
"질샌더, 카널로, 샀어요",2023.08.
"드뎌, 발레리나",2023.08.
"젤리켓, 키링, 샀어요",2023.08.
"샤넬, 코드, 컬러, 미러, 발레리나, 오샀",2023.08.
"샤넬, 컬러, 미러, 따샀했어요",2023.08.
"마시모두띠, 가디건으로, 가을, 준비, 시작해요",2023.08.
국내쇼핑,2023.08.
"어그, 클래식, 미니, 샀어요",2023.08.
"잔스포츠, 하프, 파인트, 코듀로이, 버전으로, 샀어용",2023.08.
"샤넬, 미러",2023.08.
"눈, 뜨자마자, 샤넬, 코드, 미러, 따사",2023.08.
"샤넬, 미러, 따사",2023.08.
"젤리캣, 키링",2023.08.
"샤넬, 컬러, 미러, 샀어요",2023.08.
"젤리캣, 베이지, 사써용",2023.08.
"선물, 젤리캣, 샀어요",2023.08.
"따라산, 젤리캣, 버니",2023.08.
"샤넬, 코드, 미러, 드디어, 겟, 했어용",2023.08.
"샤넬, 미러, 따사했어요",2023.08.
젤리캣구입,2023.08.
"젤리캣, 키링, 베이지, 샀어요",2023.08.
"샤넬, 컬러미러, 따사했어요",2023.08.
"젤리캣키링, 나에게, 선물하기로, 샀어요",2023.08.
"젤리캣, 키링, 샀어요오",2023.08.
"샤넬, 미러, 아침에, 눈뜨자마자, 득템, 성공",2023.08.
"잴리캣, 키링, 튤립핑크, 샀어요",2023.08.
"샤넬, 코드, 컬러, 미러, 핑크, 보라, 둘다, 사봤어요",2023.08.
"저도, 핫한, 미러, 샀어요",2023.08.
"샤넬, 미러, 샀어요",2023.08.
"MSGM원피스랑, 미니멜리사, 샀어요",2023.08.
"샤넬, 코드, 컬러, 미러",2023.08.
샤넬미러,2023.08.
"샤넬, 코드, 컬러, 미러, 이모텔, 발레리나, 둘다, 샀어요",2023.08.
"샤넬, 코드, 미러",2023.08.
"샤넬, 코드미러, 샀어요",2023.08.
"샤넬, 코드, 컬러, 미러, 발레리나",2023.08.
"저도, 사봤어용",2023.08.
"샤넬, 코드컬러, 미러, 샀어요",2023.08.
"샤넬, 거울, 핑꾸, 따샀어요",2023.08.
따라삿어요,2023.08.
"샤넬, 미러",2023.08.
"카카오선물하기, 샤넬, 샤넬미러, 발레리나",2023.08.
"늦참, 거울, 샀어요",2023.08.
"샤넬, 미러, 저도, 구입했어요",2023.08.
"샤넬, 코드미러, 발레리나, 핑크, 샀어요",2023.08.
"비싼, 거울, 저도샀어요",2023.08.
"샤넬, 코드, 미러",2023.08.
"샤넬, 미러, 그게, 뭔데팔랑귀는, 따라사요, 또",2023.08.
"샤넬미러, 깔별구매",2023.08.
"거울, 저도, 샀어요",2023.08.
"비싼거울, 샀어용",2023.08.
"샤넬, 코드미러, 발레리나, 샀어요",2023.08.
"저도, 거울, 따라서, 줍줍",2023.08.
"샤넬, 거울, 따라, 샀어요",2023.08.
"비싼, 거울, 저도, 샀어요",2023.08.
샤넬미러,2023.08.
"샤넬, 미러, 샀어요",2023.08.
"샤넬, 거울, 일단, 따라서, 샀어요",2023.08.
"드뎌, 샤넬, 미러, 발레리나, 사게, 됐네요",2023.08.
"샤넬, 코드컬러, 미러, 샀어요",2023.08.
"샤넬, 거울, 샀어요",2023.08.
"샤넬, 코드컬러, 미러, 샀어요",2023.08.
샤넬거울,2023.08.
"메리제인, 샀어요",2023.08.
"너무, 예뻐서, 저도, 구매, 완료",2023.08.
"카카오선물하기, 샤넬미러",2023.08.
"샤넬, 미러, 샀어요",2023.08.
"샤넬, 코드, 미러, 샀어요",2023.08.
"샤넬, 미러, 샀어요",2023.08.
따사,2023.08.
"샤넬, 미러, 샀어요",2023.08.
"아묻따, 따사한, 샤넬, 거울이요",2023.08.
"샤넬, 미러",2023.08.
"따라샀어요, 샤넬, 거울",2023.08.
"저도, 따라, 샀어요",2023.08.
샤넬미러샀어요,2023.08.
"저도, 샤넬거울, 따라샀어요",2023.08.
"오샀, 넬, 미러",2023.08.
"샤넬미러, 따샀",2023.08.
"저도, 샤넬, 미러, 이모텔샀어요",2023.08.
"샤넬, 코드, 컬러, 미러, 발레리나, 이모텔, 샀어요",2023.08.
"오샀, 샤넬, 미러, 샀어요",2023.08.
"샤넬, 미러, 샀어요",2023.08.
"늦게, 자는, 새가, 거울을, 잡는다",2023.08.
"세인트제임스, 꿀가격에, 겟챠",2023.08.
"거울아, 거울아, 비싼거울아",2023.08.
"헬리아드, 오샀입니다",2023.08.
"아워호프, 세일, 가볍게, 입을, 아이템, 득템했어요",2023.08.
"H패션몰, 세인트제임스",2023.08.
"ssf, 옴플, 와사비, 팬츠, 샀어요",2023.08.
"국자라, 이것, 저것, 샀어요, 세일템, 정가템, 골고루",2023.08.
"코스, 드로우스트링, 웨이스트, 리넨, 점프수트",2023.08.
"H패션몰, 세인트제임스",2023.08.
"메디큐브, 에어샷, 샀어용",2023.08.
"화장품, 물놀이용품, 샀어요",2023.08.
"몽클레어, 패딩, 베스트",2023.08.
"코스, 페이퍼, 햇, 분실로, 재구매",2023.08.
"저, 그만, 사야, 되는데, 국코스에서, 썸머, 프로모션, 이벤트, 들어갔길래, 또, 달렸어요, 하루만에, 사이즈, 빼고, 전, 사이즈, 품절됨",2023.08.
"국내자라, 세일템, 아직도, 살게, 있숴요",2023.08.
"오늘은, 아니구, 며칠전에, 크록스, 바야밴드, 클로그, 진짜, 싸게, 샀어요",2023.08.
"H패션몰, 생젬, 길도, 페이코까지, 하면, 가격, 좋아요우",2023.08.
"몽클, 패딩가디건",2023.08.
"오늘샀어요국코스, 썸머프로모션",2023.08.
"가니, 그래픽, 가디건, 오크",2023.08.
"국코스, summer, sale, 샀어요",2023.08.
"오샀, 버킷, 햇",2023.08.
"톰브라운, 메리노울, 네이비",2023.08.
"가니, 토끼, 티셔츠",2023.08.
"코스, 어드저스터블, 튜닉, 샀어요",2023.08.
"코스, 타이, 디테일, 스모킹, 드레스, 샀어요",2023.08.
"Eql에서, 아크테릭스, 맨티스, 샀어요",2023.08.
"가니, 가디건, 샀어요",2023.08.
"아크테릭스, 맨티스, 샀어요",2023.08.
"애증의, 퍼, 쿠폰, 나시에, 다, 털었어요",2023.08.
"오늘, 흰거만, 주구장창, 사네요",2023.08.
"퍼, 쿠포니로, 소소하게, 샀어요",2023.08.
"코스, 데님, 바로, 지르기",2023.08.
"롯데면세점에서, 셀린느, 클러치가방, 사써여, 면세의유혹",2023.08.
"국코스에서, 핫한, 오프숄더, 니트, 샀어요",2023.08.
"국코스, 박시, 핏, 더블페이스, 울, 재킷, 사써요팝업, 쿠폰, 쓰기위한, 소비",2023.08.
멘티스샀어요,2023.08.
"국코스, 여러가지, 샀어오",2023.08.
"출국, 앞두고, 향수샀어요",2023.08.
"국코스, 팝업, 코드, 막차, 탔어요",2023.08.
"국코스, 박시, 핏, 더블페이스, 울, 재킷, 샀어요",2023.08.
"국코스, 가디건, 샀서욥",2023.08.
"W, 플로움, 세일템, 구매했어요",2023.08.
"백화점, 이세이미야케, 프레임, 블라우스",2023.08.
"스와로브스키, 목걸이, 에스티로더, 갈색병, 아베다, 브러쉬, 로라로라, 등등, 샀어유",2023.08.
"하찮은데, 귀여운, 타조, 입양",2023.08.
"쿠폰, 드디어, 사용햇어요",2023.08.
"오프라, 하이라이터",2023.08.
"아페쎄, 맨투맨, 샀어요",2023.08.
"어제, 산, 스투시, 코리아, 티셔츠",2023.08.
"보상쿠폰, 비비안, 웨스트우드, 샀어요",2023.08.
"버버리, 체크셔츠",2023.08.
"아크테릭스, 맨티스, 백팩",2023.08.
"다이슨, 슈퍼소닉, 충동구매",2023.08.
"퍼, 쿠폰으로, 샀어용",2023.08.
"에스티로더, 갈색병샀어요",2023.08.
"오늘은, 아니지만, 보테가베네타, 만두백, 샀어요",2023.08.
"세인트제임스, 티, 샀어요",2023.08.
"이자벨마랑, 패딩샀오용",2023.08.
"샤넬, 거울, 드뎌, 삿어요",2023.08.
"샤넬, 미러",2023.08.
"샤넬, 코드, 미러, 오샀",2023.08.
"무신사, 아크네스튜디오, 머플러, 보상쿠폰, 드디어썼어요",2023.08.
"샤넬, 코드, 미러, 또, 샀어요",2023.08.
"국코스, 클린컷, 티셔츠",2023.08.
"옵스큐라스토어, 뉴발란스, 레거시, 네이비",2023.08.
"핑꾸거울, 샀어요",2023.08.
"샤넬, 미러, 발레리나, 샀어요",2023.08.
"샤, 거울, 샀어요",2023.08.
"딜공님, 덕에, 샤네루, 거울, 발레리나까지, 샀어요앙센디에, 담겨요",2023.08.
"천사님, 덕분에, 구매, 성공했어요",2023.08.
"급, 꽂혀가지구, 질렀어요, 나익히, ACG",2023.08.
"나이키, 새학기컬렉션, 구매했어요",2023.08.
"아크테릭스, 맨티스",2023.08.
"아디다스, 이지, 슬라이드, 슬레이트, 마린이용",2023.08.
"오늘산건, 아니고, 지플립, 샀어요",2023.08.
"파타고니아, 반팔, 샀어요",2023.08.
"이미스, 와펜, 볼캡, 샀어요",2023.08.
"맨티스, 샀어영",2023.08.
"아디다스, 이지슬라이드, 당첨",2023.08.
"천년위시, 휴스턴, 오늘, 샀어요",2023.08.
아크테릭스,2023.08.
"어샀, 시몽테르미크, 샀어요",2023.08.
"리미떼두두, 잠옷, 이불, 샀어요",2023.08.
바이바이,2023.08.
"코스, 오버사이즈, 화이트샀어용",2023.08.
"W, EENK, 가디건, 샀어요",2023.08.
"틸아이다이, 롯데온, 샀어요",2023.08.
"요시다, 포터, 한국공홈서, way, 브리프케이스, 블랙, 샀어요",2023.08.
"더현대에서, 왕구름빵, 따사, 했어요",2023.08.
"크루아상, 코인, 퍼스, 초코, 오샀",2023.08.
"사브르, 빈티지, 티크, 샀어요",2023.08.
"국코스, 오버사이즈, 퀼티드, 샀어요",2023.08.
"더현대, 제니, 샀어요",2023.08.
"스투시, 팔볼, 티, 샀습니당",2023.08.
"천사님, 덕분에, 국코스에서, 퀼티드, 오버사이즈, 오프화이트, 겟, 했어욥",2023.08.
"퀼티드, 오버사이즈, 숄더백, 구매했어요",2023.08.
"국코스, 오버사이즈, 숄더백, 샀어요",2023.08.
"에서, 왕구름빵, 샀어요",2023.08.
"더현대, 왕구름빵, 드뎌, 팝업코드, 썼어옄",2023.08.
"국코, 오프화이트, 구매, 성공",2023.08.
"더현대, 코스에서, 왕구름빵, 구매했어요",2023.08.
